BE_price,DE_price,DK_price,GB_price,NL_price,NO_price,BE_a,BE_b,DE_a,DE_b,DK_a,DK_b,GB_a,GB_b,NL_a,NL_b,NO_a,NO_b,BE_PGLmin,BE_PGLmax,DE_PGLmin,DE_PGLmax,DK_PGLmin,DK_PGLmax,GB_PGLmin,GB_PGLmax,NL_PGLmin,NL_PGLmax,NO_PGLmin,NO_PGLmax
BE,DE,DK,GB,NL,NO,BE,BE,DE,DE,DK,DK,GB,GB,NL,NL,NO,NO,BE,BE,DE,DE,DK,DK,GB,GB,NL,NL,NO,NO
price,price,price,price,price,price,a_CG,b_CG,a_CG,b_CG,a_CG,b_CG,a_CG,b_CG,a_CG,b_CG,a_CG,b_CG,PGL_min,PGL_max,PGL_min,PGL_max,PGL_min,PGL_max,PGL_min,PGL_max,PGL_min,PGL_max,PGL_min,PGL_max
81.71202628,69.98377241,71.35,86.90638233,65.03083586,37.40621943,0.056251611,63.6645418,0.027558801,38.53290701,0.119902351,70.39127854,0.011917815,72.13456814,0.036203414,72.30595237,0.005533939,37.05861032,-565.8908311,935.6741742,-699.1034735,2588.928028,-293.5358563,108.3492492,-2102.453548,3321.984685,-998.6068216,721.0540541,-3348.303109,6045.761061
72.2168504,32.17461902,30.12,92.01795523,0,37.75425073,0.065002215,55.37543142,0.055184336,1.00E-05,0.02489852,8.258735283,0.012618111,80.25167453,0.031873357,-16.11367682,0.005436669,37.76454816,-425.950342,914.9893894,-9.06E-05,912.5452452,-165.8479155,536.9198198,-2491.311262,3092.012312,0,1036.647447,-3473.13292,6067.024825
78.40976846,19.99630835,15.53,86.70740913,-49.92613514,36.45993201,0.058638673,53.27260513,0.055743332,1.00E-05,0.020975621,0.149113217,0.01051152,75.70624457,0.009693225,-29.53374371,0.005658311,35.93067906,-454.2446342,991.626026,-8.97E-05,911.9291291,-3.554441058,774.3494494,-2673.79081,3286.108108,0,2053.213514,-3175.035718,5983.886887
34.06848072,5.816083931,5.55,71.94539958,-97.13227184,35.37370031,0.217375562,6.352650939,0.030563124,7.067798549,0.017630817,-3.153591535,0.008548181,68.57050891,0.013056724,-51.1941285,0.006081975,34.9007303,-14.6121553,267.0171171,-115.6262454,788.1815816,0,935.6843844,-3022.358069,3155.497598,0,2611.044344,-2869.193831,5617.764164
5.159074324,5.057971736,5.06,63.57303834,-39.74139866,32.79334527,0.081253158,-7.990866583,0.031304687,3.612372294,0.017825347,-4.983098634,0.008688788,54.25736152,0.007957259,-26.72722307,0.006292681,33.71184993,0,328.6405405,-57.6969879,772.5241241,0,936.5708709,-2169.098037,3451.587588,0,2240.843644,-2678.655563,5298.217417
5.166557027,9.906741341,6.17,61.22783586,-1.431681481,31.85905628,0.085863288,-8.018915447,0.025514668,13.40370374,0.017583941,-4.726359667,0.009081905,50.58802678,0.02085833,-14.04099975,0.006328389,32.99182639,0,324.3117117,-262.6666304,816.9293293,0,990.6363363,-1871.881472,3529.090591,0,1119.396296,-2606.652846,5092.217017
30.04354354,26.09749049,27.72,62.75913585,26.87672673,30.19378319,0.161298369,0.0657597,0.043326821,3.710668047,0.025522903,4.22177741,0.008206381,54.01820775,0.054965394,11.71249517,0.006666595,29.99804139,-0.203844901,406.8738739,-42.82183601,771.2547548,-82.70566655,564.8226226,-2303.12042,3763.645045,-106.5442665,810.3327327,-2249.87729,4512.908509
65.99108892,76.04716804,75.41,73.58085866,72.8343991,27.43213955,0.04572949,48.27235663,0.03388161,49.56263645,0.088676053,70.33942618,0.008554233,65.85764186,0.026520729,57.54940132,0.006511423,25.65765231,-527.8033565,1160.396396,-731.4091103,1890.251351,-396.6089141,112.3115115,-2795.945835,3389.981582,-1084.989054,1685.827327,-1970.203158,4706.252252
88.95202178,103.821263,84.51,80.57253673,84.17509328,27.9782792,0.046531912,66.91296088,0.033887699,109.3108521,0.17301696,300.917399,0.013089211,61.56480006,0.029836708,71.43081832,0.006556339,26.5351455,-719.0007675,1068.231532,-1612.839693,1158.711111,-869.6182126,86.28438438,-1464.797599,3291.488188,-1197.029148,1431.66967,-2023.625189,4613.472973
104.5307445,111.3214954,108.62,92.45126695,109.2770236,27.10674188,0.059886894,78.37002509,0.021358383,128.6687442,0.182880423,435.5087905,0.01188909,72.14626148,0.033877588,93.83002286,0.006579242,25.30423982,-654.3169954,969.3087087,-3012.136832,1379.916817,-1190.692758,3.96036036,-1941.77396,3661.699199,-1384.839187,1209.317217,-1923.036105,4636.866867
115.3633383,119.3109697,118.6,96.41913514,117.0087323,27.22717706,0.067889577,79.83714678,0.022437002,134.8429716,0.278257856,721.7027011,0.0117557,83.32064531,0.045976002,87.93834724,0.006661318,25.84038181,-587.9926662,957.5951952,-3004.924,1249.689289,-1296.823586,1.436636637,-2374.689877,3377.52973,-956.3505243,1168.943243,-1939.584765,4547.36967
107.6576577,113.8963453,113.48,97.74426364,114.0469731,27.76699116,0.067051272,78.99736468,0.022840231,132.4314216,0.308033171,871.7929389,0.011873517,80.01157865,0.041109679,77.34866811,0.006626755,26.51999712,-589.0817752,972.7957958,-2899.08236,1244.611111,-1415.095874,0,-2179.560863,3484.017818,-940.7598161,1503.810511,-2000.979146,4565.713514
106.8290659,109.9617369,109.96,94.14632928,110.1519877,27.20282615,0.06626994,79.26898934,0.022037681,119.1695224,0.323248555,895.6268237,0.012035194,70.22887338,0.043248733,73.12064534,0.00664519,25.80552715,-598.0765136,967.9930931,-2703.767297,1463.565766,-1385.353175,0,-1796.464847,3807.81021,-845.350144,1485.372172,-1941.669625,4564.995395
105.5897587,104.9656978,104.97,89.47581699,104.2231124,26.07661592,0.061342586,74.59750768,0.017416599,119.3456327,0.383136759,979.4029744,0.012721409,67.60408941,0.04048165,71.39804594,0.006797195,20.8783152,-608.0401279,1059.322923,-3426.203724,1654.839339,-1278.137573,0,-1648.147275,3474.048148,-881.8569147,1514.59019,-1535.803754,4775.201201
103.4684685,101.4896354,102.37,94.92713559,102.4409893,26.87550033,0.061151427,74.07176882,0.032335859,53.8249079,0.458767076,1130.539721,0.010877401,85.67541864,0.029616765,100.1261346,0.007402868,20.75269703,-605.6421939,953.7225225,-832.2789245,2232.469269,-1232.150017,0,-2876.967275,2912.934234,-1690.362445,1188.647447,-1401.666018,4926.000901
98.77847569,98.16571262,98.18,81.84234855,98.43071828,28.69716646,0.073679445,65.73066395,0.026686591,67.88181078,0.780017217,1794.699553,0.011116897,69.82484306,0.030896961,85.56605565,0.006739365,22.47084518,-446.0583542,741.0896897,-1271.833686,2106.037237,-1150.423038,120.9,-2126.603905,3279.952653,-1384.700192,1189.95976,-1667.133712,5366.934535
94.65225058,94.67137615,94.3,78.65615187,93.2735633,26.97436833,0.07377826,62.41805499,0.028073847,44.01924595,0.809602151,1835.02879,0.012201459,68.74118062,0.030789271,70.50822633,0.006745867,20.86572158,-423.011162,758.3608609,-783.990273,2630.635836,-1133.290461,113.3,-1934.179358,2865.323123,-1145.012922,1543.54955,-1546.555956,5323.938238
81.50176176,86.94225225,85.37,75.79677277,85.38693694,26.79445307,0.057124616,57.25675901,0.032932493,38.0018229,0.786556637,1854.219041,0.011707979,62.53349991,0.031287064,65.47230193,0.006750697,19.84379499,-501.1566206,930.7433433,-576.9654745,2365.332432,-1178.693913,92.1,-1772.287158,3255.261361,-1046.31585,1596.726126,-1469.758974,5417.240841
81.22418919,88.04809524,86.42,74.613101,87.80931932,26.58476948,0.047409728,58.62625339,0.031229815,39.49776136,0.796101318,1867.459446,0.011990535,60.30584606,0.033671841,66.52553371,0.006703574,18.62503322,-618.2935008,1095.578378,-632.3726439,2472.366667,-1172.878002,90.7,-1657.503213,3286.478979,-987.85115,1449.562062,-1389.186814,5557.924625
81.78123522,95.09582783,95.08,71.92752368,92.43332308,24.51107708,0.047800016,57.77476167,0.035084087,43.52874188,0.449197136,1119.90678,0.011573164,57.82586073,0.028214448,75.10661933,0.007652705,9.767934811,-604.3383089,1084.334535,-620.3487906,2159.634434,-1246.564916,0,-1619.142365,3409.656456,-1330.995725,1422.244344,-638.2014471,5443.223023
81.77209542,81.61294074,81.33,71.63639165,81.14605278,24.63298725,0.055201862,59.63705488,0.033067492,34.95306917,0.258937314,645.8663249,0.011844619,59.6134848,0.027794327,58.297061,0.007625455,10.3069277,-540.1724935,945.2256256,-528.5110399,2331.621021,-1247.148035,61.63983984,-1674.170539,3211.539039,-1048.722299,1855.814114,-675.8237836,5394.149049
74.33874211,70.78698031,73.87,71.90440004,73.24770212,24.87491634,0.069725639,51.97530299,0.041884738,27.91170504,0.216672751,528.289175,0.013523655,67.0585238,0.021194905,51.58620341,0.007644635,11.13000895,-372.7129915,770.8082082,-333.1966054,1984.827227,-1219.094631,1.094094094,-1759.701695,2418.721321,-1216.94821,2339.028228,-727.9620904,5327.679279
77.6875502,71.50501197,75.69,70.4693534,75.62153972,26.73791744,0.059189694,52.18794803,0.071179772,26.4992139,0.234536546,506.8100073,0.011473017,61.03939603,0.022283267,56.48027523,0.00718171,19.71357224,-440.8533353,907.6378378,-186.1428687,1155.348949,-1080.449968,13.77147147,-1845.491077,3151.978779,-1267.324832,2007.661361,-1372.484564,5130.30951
54.2976834,55.11863908,54.9,75.83533595,54.47393393,31.59797266,0.093271461,47.86870544,0.068630508,3.199872117,0.219004937,353.7762473,0.009979054,65.00346078,0.032722569,35.30080763,0.006457835,29.20585349,-256.6096045,591.7135135,-23.31231554,1293.575776,-807.6901191,88.47807808,-2295.58403,3316.30981,-539.395419,1629.529029,-2261.272817,5446.747447
27.80551644,23.86794735,25.09,85.16685374,25.24059763,32.96693925,0.312226182,0.143641904,0.083393611,1.663242956,0.22729135,170.1076776,0.011211851,74.93824533,0.073454032,2.727875038,0.006318914,30.58826824,-0.230028602,202.3873874,-9.972244492,533.0229229,-374.2062283,204.0336336,-2429.341857,3165.683183,-18.56858612,757.1896897,-2420.373836,5477.132633
11.1552407,10.08403981,13.89,89.39610825,11.49212069,31.28173867,0.130781276,13.96179885,0.062987149,15.33721979,0.109724196,9.867310265,0.011158213,82.03362058,0.045679218,13.26331413,0.006505535,28.50714106,-53.37843183,170.3179179,-121.7488014,413.0496496,-44.96414932,216.1896897,-2744.981865,2871.340841,-145.1788659,555.0608609,-2190.991291,5309.179379
9.653408408,4.310342366,9.73,83.71126126,9.865820699,30.84269762,0.155967266,11.56802968,0.041379283,4.524245766,0.070460329,0.429568523,0.010299924,77.03961865,0.049406455,14.32339405,0.006681966,28.25078742,-37.08479983,148.8798799,-54.6680058,607.5384384,-3.048300576,250.4502503,-2861.689684,3183.293694,-144.954683,527.5342342,-2113.957735,5054.862462
1.219129129,1.399186992,1.85,81.83706568,1,30.54054555,0.163169073,8.713949162,0.036565702,-1.8840143,0.051188651,-6.013980279,0.009935503,77.28799945,0.044839365,6.261927521,0.006553839,27.09649589,-26.70220833,128.4414414,0,704.962963,0,391.9213213,-3028.811068,2951.237638,-69.82622882,509.3613614,-2067.223187,5201.714615
0.144687988,0.376392922,0.16,67.71972673,0.224550627,30.24376612,0.171436808,-0.319118299,0.035479746,-2.479931365,0.070976374,-5.670734461,0.00946261,65.41544361,0.045608712,3.778329475,0.006801246,26.80139409,0,152.6387387,0,707.4129129,0,313.4772773,-2639.005979,2933.811712,-41.42113764,525.6459459,-1970.329708,5080.213614
2.000648649,1.860679667,1.78,65.49703704,2.131081081,30.37840638,0.149067967,5.153205181,0.038385529,3.207532613,0.063264348,0.34500689,0.008777211,62.07989442,0.047854425,4.973576424,0.006502064,25.95291701,-17.28475032,174.6918919,-41.7804925,634.9451451,-2.726708651,258.9303303,-2674.712545,3061.807407,-51.96568994,521.9513514,-1995.744506,5312.315215
19.82456456,30.98903092,32.29,66.90876545,26.76965966,30.75891001,0.246133927,1.00E-05,0.109668149,1.00E-05,0.209262597,136.0053577,0.009253136,61.49262625,0.065994222,2.740714712,0.006380236,27.10308072,-2.03E-05,174.4373373,-4.56E-05,575.350951,-324.9633705,60.81541542,-2485.875718,3049.006607,-20.76480811,884.7961962,-2123.98732,5457.551952
31.81139354,90,90.5,71.40118519,81.76377838,28.01613683,0.468330116,1.00E-05,0.060913902,32.95973748,0.209048756,409.9058307,0.010162033,69.19063982,0.018998779,72.25565183,0.007114974,22.38095819,-1.07E-05,146.8566567,-270.5436394,1512.552452,-980.407247,85.56096096,-2544.982801,2620.611111,-1901.586724,1951.848649,-1572.806745,5029.196096
78.80873668,108.0076093,105.63,86.79467624,101.3279356,26.59877318,0.073847001,62.01658548,0.069278147,82.8007153,0.407141376,1006.52036,0.011245692,82.66996379,0.01943222,99.13273391,0.00725196,19.23707405,-419.8991472,802.8187187,-597.5962037,888.4041041,-1236.082132,78.7012012,-2737.923456,2817.169069,-2550.731052,1658.987087,-1326.336194,5016.008408
111.547047,116.6403676,116,103.1475789,116.0372297,26.88598648,0.090751359,75.52830366,0.055784705,103.7807874,1.025806984,2879.39107,0.009445423,99.48012959,0.026018746,97.90457233,0.007198931,21.05471372,-416.1276729,772.1811812,-930.1903398,898.9081081,-1403.476051,54,-3959.689389,3088.460661,-1881.423731,1771.136937,-1462.350016,4880.175075
118.0791465,130.3432072,127.13,99.15955873,126.9204412,28.11845645,0.099806975,78.98176632,0.0713863,163.0702855,1.069090261,3413.296906,0.010023785,92.91901361,0.036602653,150.9412316,0.007124172,22.22513832,-395.6725786,671.4728729,-1142.167933,481.5198198,-1596.355813,0,-3396.591507,3267.528428,-2061.889224,573.0154154,-1559.840099,4911.536436
121.5639139,128.2624566,127.99,106.9759032,127.4299934,28.42719293,0.070407008,87.55284023,0.064995943,164.12104,0.947751048,3185.482679,0.011033341,95.42710021,0.044053956,121.0103316,0.007166886,22.83850818,-621.7622558,958.7165165,-1262.548341,507.1437437,-1680.548223,0,-3144.509519,3212.559159,-1373.433201,808.7442442,-1593.335528,4851.246847
115.6370871,120.0157863,119.14,93.55965581,118.876952,26.9824878,0.077922369,79.25446037,0.031244949,99.37493779,0.992284219,3145.839763,0.011698368,82.59094528,0.08295296,144.3998356,0.007191198,21.60603337,-508.5475544,838.2935936,-1590.256041,1489.914615,-1585.150556,0,-2407.715761,3484.396997,-870.3718083,286.1384384,-1502.255491,4838.571171
102.4923199,107.9227314,107.92,88.90939773,107.7629786,26.43249959,0.074873394,67.92716511,0.016895303,94.95106471,1.101329133,3171.548045,0.010563898,76.36361494,0.047949642,114.8068093,0.007360769,18.58627394,-453.6135033,869.896997,-2809.984074,2259.021321,-1439.872945,0,-2455.673897,3945.036136,-1197.160234,619.9006006,-1262.522567,5034.299099
107.8536218,120,119.04,85.19162863,117.7256077,23.48783777,0.088195837,73.2211328,0.050126757,138.3187688,0.979265424,2738.332566,0.010019627,64.93404282,0.076071947,96.69398628,0.007128731,13.45037266,-415.1053796,792.2029029,-1379.689981,678.4978979,-1398.156464,33.2,-2066.371584,4265.622823,-635.5429964,610.7196196,-943.3917944,4946.14034
95.43400218,108.7117327,107.61,76.52270991,105.5165541,23.78078871,0.071994058,59.59218729,0.04967361,118.9473486,0.696855403,1997.695558,0.01051243,56.35611159,0.053734054,84.07731768,0.006529262,15.89861454,-413.8687896,855.0912913,-1197.28915,763.8540541,-1433.364475,0,-1652.270869,4239.181682,-782.3466817,903.0675676,-1217.489399,5185.808809
92.88984651,102.999763,103.54,74.80850137,103.0099252,22.79655542,0.089882148,54.61175151,0.049877987,78.44354455,0.696966127,1896.103041,0.010551964,56.46614306,0.051228371,81.79811354,0.006659415,10.13576948,-303.7964308,665.5412412,-786.3543546,1085.274875,-1360.254801,0,-1668.828133,4124.456757,-798.3673104,918.8890891,-761.0105002,5569.745345
86.31366366,108.7900545,108.87,70.75734696,104.4484493,21.14112364,0.094997099,48.6708167,0.067638586,102.7912735,0.687730679,1841.129861,0.010003344,51.12375935,0.062306081,94.53991115,0.006633853,6.387428347,-256.1700158,633.1972973,-759.8567591,684.2580581,-1338.554406,0,-1566.158003,4408.58979,-758.6732277,629.1378378,-481.4267325,5836.853153
86.0535581,108.0695604,108.03,68.82378198,104.4348007,18.23416055,0.091151834,55.53357304,0.048033268,131.0983867,0.698267573,1897.780509,0.009710173,48.30837369,0.059520171,95.66100707,0.006789198,3.970471965,-304.62126,586.8152152,-1364.66237,717.0011011,-1358.920693,0,-1485.325659,4458.806006,-803.6015813,645.0510511,-292.4109714,5713.197798
93.96154905,124.9969703,126.15,71.39148374,119.8939334,20.32919334,0.155251781,114.4670096,0.054817041,180.6841174,0.97131037,2714.597149,0.009416409,50.63594625,0.071113984,129.7421441,0.007472961,5.070597747,-368.6495861,163.9164164,-1648.065219,218.5750751,-1397.389152,31.9,-1609.21778,4569.481982,-912.2125973,399.7915916,-339.2629606,5253.738939
98.81933734,151.3684767,151.03,73.34633333,109.2575911,25.50661536,0.141113605,94.91282802,0.071444888,194.8780055,0.802229692,3037.543336,0.01122006,55.45464783,0.079972923,119.7679456,0.006994018,22.59846666,-336.2993526,272.3219219,-1363.834495,123.3594595,-1893.188052,0,-1486.641515,3967.722222,-748.8031018,351.0774775,-1615.556799,4422.924925
118.3757819,175.8307828,168.79,90.60365866,143.4256156,34.50538481,0.136366456,136.4883716,0.077097872,200.6167133,0.788826357,3254.431857,0.012397098,71.08074207,0.089070196,159.6527873,0.006418438,36.61640055,-500.4470146,206.8383383,-1301.052209,179.1449449,-2062.83159,0,-1778.848136,3834.553654,-896.2189064,93.12192192,-2852.438596,4337.257658
132.6656797,149.9934299,149.12,102.9677594,139.5126724,35.88019509,0.107387218,170.0863154,0.136002803,204.7530323,0.919440564,3379.071367,0.012397629,78.29230457,0.079600207,181.8712133,0.006282861,38.45621597,-791.9299828,178.6336336,-752.7529866,169.1803804,-1837.569224,0,-1992.013832,4041.686887,-1142.404148,138.7172172,-3060.406395,4462.513413
117.5206839,124.9933801,124.81,95.07526176,122.9020101,35.98416709,0.084520549,97.24357394,0.117890535,187.5518959,0.602194306,1836.050317,0.011082333,76.78157617,0.043443627,135.9880248,0.006184019,38.01766493,-575.2658678,594.7471471,-795.4493374,224.4126126,-1524.466687,0,-2256.435179,3982.403303,-1565.109018,609.8004004,-3073.863852,4681.383684
103.7003134,105.6760423,105.58,82.41059319,100.4051561,34.89241598,0.076375152,66.79342329,0.060194123,74.60395871,0.360554183,1027.342536,0.012376488,61.57346444,0.035045877,96.37952871,0.006212267,36.56527722,-437.27195,829.3432432,-619.694706,987.015015,-1424.671498,0,-1513.489175,3743.676577,-1375.048036,1000.837037,-2942.989831,4605.706006
96.86184868,99.64306431,99.62,77.67300872,94.00983762,30.62169657,0.070991871,66.68228901,0.074915572,35.13799951,0.173629593,461.6134094,0.010946333,57.26212977,0.032286063,83.30455297,0.006552799,32.6225284,-469.6473559,800.4056056,-234.5173278,1265.754855,-1329.305107,0,-1571.439924,4136.200901,-1290.100824,1153.130631,-2489.205636,4370.275876
91.47781853,97.80508821,94.75,76.34617058,88.16684685,33.99761113,0.067992022,64.51968731,0.075293048,34.74945467,0.173239731,402.9896226,0.0129536,55.49620027,0.036846612,75.55037125,0.006523108,36.20750202,-474.4651314,789.6545546,-230.7613757,1236.115315,-1163.098154,83.59259259,-1269.111015,3452.98028,-1025.201059,1129.921021,-2775.325966,4287.736737
87.70221912,90.03479039,90.77,72.1679368,90.49754801,30.82385307,0.071746197,62.37235631,0.071773072,33.53806908,0.173553898,381.04764,0.012643181,51.53674268,0.031184513,100.4830902,0.006615768,33.21802883,-434.6736058,739.3918919,-233.6396377,1296.802402,-1097.778974,89.05065065,-1186.354506,3600.648048,-1611.10565,892.9810811,-2510.519476,4224.767167
85.31989696,97.07566308,89.42,71.00835642,88.52035975,29.93690002,0.06971041,60.97486116,0.049287631,37.6431471,0.16330235,301.3079421,0.012639797,51.86764827,0.031814837,94.31789386,0.006585206,31.25246833,-437.3440148,753.6721722,-381.8721486,1820.437037,-922.5462527,86.11511512,-1213.94612,3386.088088,-1482.294155,918.232032,-2372.930196,4385.291692
73.21993626,90.08057677,90.54,66.20707648,87.44785273,25.73846937,0.065191602,49.4662,0.04651397,36.66819407,0.157526495,252.2323501,0.010761054,45.30772431,0.029376531,96.75123898,0.006744064,23.12491667,-379.3908915,810.3951952,-394.1632382,1919.039439,-800.6029402,121.3783784,-1181.686632,3996.958759,-1646.743773,929.5946947,-1714.464503,4578.31962
72.37450585,91.44053365,87.95,65.77341141,87.7690026,25.86721504,0.076821896,52.02573416,0.031253539,45.84373219,0.134167565,204.9435551,0.009752604,43.67034846,0.030542148,90.23466613,0.006677828,23.73500535,-338.6126669,679.8342342,-733.4166571,2377.595195,-763.7596877,121.3744745,-1253.201563,4541.217718,-1477.215455,997.1953954,-1777.150097,4532.087087
78.65331716,100.0504869,100.05,73.35211655,90.56758595,24.43835872,0.070042477,53.26786172,0.024475103,72.42956044,0.175036309,388.8978591,0.010279261,54.38997073,0.038672794,87.93908697,0.006990725,18.6338275,-380.253983,778.8747748,-1479.657929,2300.576276,-1110.906249,79.11261261,-1620.579413,3981.739339,-1136.963197,901.3414414,-1332.753577,4714.47988
86.76460579,117.9013139,117.84,85.52960394,90.11890784,25.78040947,0.071351834,60.38288801,0.025277296,126.633393,0.187149756,521.7531343,0.010252451,65.79068705,0.033543037,83.02917575,0.006808845,23.11418706,-423.1347999,828.7369369,-2504.884086,1405.137838,-1393.945537,0,-1988.259903,4269.673273,-1237.651435,1226.597297,-1697.364756,4579.186186
107.7985194,124.9866571,124.98,99.72646001,110.0426755,25.67945659,0.094374317,77.8870088,0.038567985,167.4610626,0.236955058,695.591382,0.010566497,86.10760059,0.035051227,101.5267783,0.006907844,22.89864907,-412.6493906,645.4527528,-2170.985373,619.0771772,-1467.770699,0,-2725.074091,3820.945646,-1448.262828,1106.797297,-1657.438201,4526.891892
112.1587797,133.1104113,129.2,101.1179601,128.6836096,25.65500075,0.062368451,81.05028088,0.035412621,165.5910209,0.239950026,697.3226365,0.011021506,85.69312254,0.03395978,139.101505,0.006893673,22.66414819,-649.7698723,1037.242042,-2338.022663,604.3054054,-1453.058056,2.177777778,-2572.090898,4080.783584,-2048.03307,760.8176176,-1643.836906,4564.396096
112.2401105,124.1424462,122.32,98.60630539,123.1831768,25.46301482,0.06547336,67.61748214,0.023871305,156.3029608,0.149152837,423.7063114,0.012573845,82.34748959,0.029299432,142.1123834,0.006915338,21.63627881,-516.3740042,1062.842042,-3273.867114,924.716016,-1420.376306,0,-2126.603406,3540.054054,-2425.17301,810.5468468,-1564.368857,4643.18018
107.8461073,110.6689954,110,94.32195908,109.2157808,25.00192249,0.058203466,77.23687538,0.018656517,126.7407881,0.126042226,279.2596685,0.013149341,74.98292755,0.031042617,88.93450129,0.007038184,19.41894016,-663.5075253,1116.494595,-3396.689428,1590.835135,-1107.802033,92.44004004,-1803.229333,3481.865866,-1432.45818,1382.846547,-1379.54195,4759.681081
90.94821132,93.71196274,93.79,84.87953356,90.95993894,23.49832313,0.070844936,58.06136666,0.018972104,66.83688204,0.090313173,151.4251875,0.011060376,64.17266614,0.034067121,75.64735635,0.007365736,14.12791943,-409.7778186,851.6930931,-1761.451498,2693.692793,-838.3338912,91.41591592,-1811.309679,4019.043043,-1110.269288,1391.514214,-959.0297175,4780.465465
76.31318951,79.67283951,75.59,82.94644321,78.98981683,22.46204705,0.154296892,55.86238354,0.022760269,56.73960181,0.071322429,33.72796486,0.008746776,66.53978679,0.042876065,53.05873365,0.007147169,10.93159317,-181.0223875,447.4465465,-1246.461582,2553.440741,-236.447113,424.9891892,-2546.171278,4369.335435,-618.7453729,1420.6004,-764.749873,5012.425826
73.06336546,74.91915649,71.34,77.37428657,72.42197504,23.25730432,0.088596626,55.567027,0.021774834,40.17976334,0.079751653,22.26891811,0.011317787,60.94178704,0.041813699,48.34954923,0.006651125,13.49645478,-313.5956159,679.5780781,-922.6192801,3159.953053,-139.6141476,320.7228228,-1776.511545,3585.201702,-578.1544133,1441.689289,-1014.599393,5306.478478
71.42475176,65.98010444,68.33,72.69405751,70.04731467,23.00950278,0.084917728,51.1841705,0.02408025,35.61903297,0.059026609,7.663871403,0.010759623,59.70349638,0.03968646,44.41515433,0.006712844,11.76675937,-301.3750586,716.857958,-739.5901822,2891.6996,-64.91878437,455.1908909,-1852.750763,3580.035035,-559.575663,1492.559159,-876.4362296,5439.988088
62.27212927,63.49770575,62.04,70.06124614,60,22.89169537,0.097661439,46.45502435,0.022214562,37.02829452,0.026809231,0.344207771,0.009504146,53.63522588,0.051590972,39.41165204,0.006859586,11.07177996,-237.8370871,637.2734735,-833.4239163,3024.30951,-6.419575612,507.7179179,-1841.305567,3992.486787,-381.9626818,1175.376977,-807.0297508,5248.670571
71.14733775,68.01524858,64.32,69.41303269,65.66841717,22.89407134,0.069857502,46.79980986,0.022874158,38.72163659,0.025528168,-4.632922589,0.009349844,53.77395878,0.044288894,42.44997264,0.006814545,11.24486161,-334.9662421,853.1047047,-846.4057254,2904.588288,0,619.9107107,-1887.750086,4044.620821,-479.2394753,1304.804204,-825.0632735,5384.476877
72.56522462,75.0324129,69.15,70.56606962,73.37327327,21.11003483,0.082249042,49.96315005,0.024595416,49.79724797,0.02314293,-3.305933139,0.008023459,52.86817804,0.039103307,49.46012259,0.007373719,7.26149477,-303.7308936,726.7531532,-1012.327825,2445.771071,0,657.2372372,-2134.393887,4901.028929,-632.4288965,1459.631632,-492.3902559,5093.370771
88.49516862,99.76897451,87.79,81.14736476,97.76853741,23.61421612,0.107154815,53.51884029,0.018295825,79.50515176,0.02565006,5.630225665,0.008350536,60.26206599,0.028109979,98.52843361,0.007107946,16.89938732,-249.7267169,612.8702703,-2172.767606,2607.133333,-109.7507309,456.6474474,-2385.64653,4819.763664,-1752.552601,964.1882883,-1188.767284,4773.127528
114.7025116,114.4840315,77.09,94.08533174,115.2953566,26.58391068,0.146856485,83.84674789,0.020426145,124.5489821,0.030432619,9.382120378,0.007327156,67.14133877,0.03359703,116.7124078,0.006625831,27.45362501,-285.4717239,465.1861862,-3048.76378,1590.029129,-154.145793,399.8273273,-2980.654373,5863.748749,-1736.945316,840.6034034,-2071.711836,4449.23984
116.2956041,119.8588138,77.01,105.1081869,117.9513128,29.7654728,0.081578948,79.20038678,0.026160239,132.2427351,0.024871704,1.481803065,0.008458896,95.34395438,0.0347302,104.0212185,0.006410172,30.94684554,-485.4217217,889.9321321,-2527.55212,1306.392392,-29.78893334,654.5075075,-4028.94808,3489.333634,-1497.561467,1286.109009,-2413.885738,4760.242042
115.9188073,102.4850359,73.51,91.53115018,96.39888088,29.76898626,0.068800819,81.50120201,0.017214369,82.86236074,0.022262506,-18.95442314,0.010206692,73.25822912,0.031651505,87.98805929,0.006198471,30.14300871,-592.2981964,904.4966967,-2406.778916,2766.7997,0,1206.597698,-2372.170144,4003.805105,-1389.95064,1311.477978,-2431.487435,5036.335435
82.96471129,83.34375876,71.42,80.89696816,81.55876204,29.78462494,0.064428968,54.20510332,0.021764003,53.34362004,0.011255416,-11.02802747,0.010603689,63.11557938,0.029772114,65.78639324,0.006520041,31.48401624,-420.6578578,951.3215215,-1225.501119,2902.488589,0,1548.811111,-1932.875546,3999.764264,-1104.832415,1501.392593,-2414.403241,4595.654955
75.9694836,76.07915129,61.65,74.65505935,72.09930503,31.82162387,0.068731927,44.60197832,0.024830554,41.34471892,0.006980258,-8.751657424,0.009359298,57.64514702,0.03280285,60.37388424,0.006222558,35.07847761,-324.4633191,879.7283283,-832.5371822,2784.748448,0,1858.518519,-1989.025209,4351.583383,-920.2536402,1311.602102,-2818.65413,4693.983483
75.91678281,67.3357958,49.78,71.17229933,41.89751418,34.41338855,0.065907438,43.74028846,0.022104444,35.76934176,0.006353753,-9.303891784,0.010191024,54.41043235,0.040673821,33.88169055,0.005980046,36.39039038,-331.8311998,886.1333333,-809.0984274,3024.184084,0,2145.853453,-1694.178607,4068.34985,-416.5048884,1101.449249,-3042.651376,5005.511011
