OWPP_BE,L_BE,OWPP_DE,L_DE,OWPP_DK,L_DK,OWPP_GB,L_GB,OWPP_NL,L_NL,OWPP_NO,L_NO
BE,BE,DE,DE,DK,DK,GB,GB,NL,NL,NO,NO
WPP,Load,WPP,Load,WPP,Load,WPP,Load,WPP,Load,WPP,Load
0.251347365,0.642984719,0.215864802,0.678986211,0.094982512,0.568200837,0.505123891,0.452567757,0.286055717,0.586585077,0.160220994,0.534828244
0.249051854,0.644631871,0.240264632,0.679652194,0.106388225,0.563737796,0.521260324,0.44802041,0.363656733,0.573773352,0.283839779,0.507633588
0.2322048,0.641297877,0.25176039,0.66619323,0.16066775,0.587168759,0.533190578,0.447305217,0.445813728,0.565485612,0.367403315,0.499681934
0.157506432,0.611728518,0.317951069,0.657107325,0.122344126,0.610320781,0.544814928,0.435082888,0.543729928,0.562544399,0.38121547,0.520833333
0.088162039,0.604445326,0.283463793,0.647433589,0.151498789,0.622873082,0.538696849,0.430492843,0.579804317,0.558269669,0.373618785,0.514949109
0.10989953,0.593351856,0.313758884,0.632510143,0.109817972,0.624267782,0.530743347,0.446536651,0.679587721,0.554132031,0.303867403,0.553435115
0.062456751,0.596804922,0.300822061,0.629615157,0.107542735,0.647977685,0.509788926,0.451308163,0.731346628,0.568825633,0.232044199,0.575222646
0.034156538,0.600416749,0.388890708,0.646013279,0.128175856,0.637656904,0.483404711,0.49177528,0.769213533,0.577213076,0.257596685,0.557888041
0.04725204,0.603611828,0.322962041,0.634559058,0.158963451,0.591352859,0.439813399,0.511854058,0.793263126,0.578908012,0.21961326,0.544847328
0.069101535,0.603988887,0.357449317,0.616604712,0.14437657,0.555369596,0.38872744,0.525069118,0.79311375,0.591158913,0.245165746,0.538008906
0.083745121,0.603730899,0.333409753,0.607430463,0.149840169,0.540864714,0.356760477,0.529392299,0.800209127,0.600194419,0.249309392,0.537849873
0.111662748,0.589998015,0.342252645,0.580553309,0.166288492,0.49930265,0.340241664,0.526040499,0.805362611,0.584067598,0.231353591,0.538804071
0.147193267,0.562889462,0.386041332,0.545470299,0.174645598,0.488702929,0.328081982,0.502940831,0.815744268,0.561435212,0.176104972,0.526240458
0.189553762,0.541337567,0.438247142,0.510699893,0.21145815,0.466387727,0.320357908,0.462804624,0.845246098,0.537045576,0.151933702,0.495706107
0.178564141,0.517503473,0.495955196,0.489221956,0.21526775,0.446025105,0.301697767,0.449653612,0.832399731,0.516145515,0.129143646,0.490139949
0.179679737,0.507064894,0.535256935,0.470506487,0.138991645,0.442398884,0.289232181,0.43032205,0.848457689,0.50252371,0.115331492,0.484096692
0.2330853,0.503711054,0.503979301,0.462864676,0.200161394,0.436541144,0.275848883,0.41880424,0.753753081,0.49085856,0.108425414,0.484891858
0.28920888,0.497697956,0.502570989,0.457455267,0.215366669,0.434309623,0.264453961,0.415036133,0.711106132,0.486558905,0.152624309,0.472169211
0.335072525,0.497082755,0.509219533,0.463955393,0.234752616,0.431520223,0.250305904,0.410819697,0.659272537,0.485350017,0.184392265,0.470419847
0.354884892,0.494026593,0.522418367,0.472297164,0.229368311,0.440446304,0.23990517,0.39921649,0.557099111,0.478495495,0.229972376,0.472328244
0.366223829,0.511748363,0.500212884,0.50199455,0.226328934,0.468340307,0.232563475,0.397017538,0.45514975,0.472064707,0.263121547,0.478212468
0.39257563,0.526394126,0.439622703,0.541946708,0.269836336,0.509902371,0.249082288,0.416808104,0.44327433,0.483891873,0.306629834,0.484573791
0.347895227,0.549434412,0.45016867,0.574511896,0.29218084,0.534449093,0.278219639,0.458748305,0.426170737,0.506599035,0.322513812,0.499045802
0.343255412,0.580075412,0.448203583,0.596353406,0.297818769,0.548675035,0.307204038,0.46961497,0.410411532,0.520794128,0.328729282,0.516857506
0.418265392,0.612522326,0.390790292,0.615153822,0.303700215,0.565690377,0.319057816,0.464192312,0.390171036,0.528583357,0.30179558,0.52942112
0.44888884,0.609823378,0.349818229,0.607980918,0.333100396,0.59804742,0.332899969,0.47353252,0.384793487,0.533842645,0.354281768,0.512563613
0.448068222,0.586882318,0.309075427,0.593543367,0.321296706,0.622036262,0.349265831,0.456506656,0.352677571,0.53242189,0.330801105,0.518765903
0.415283446,0.569259774,0.244391314,0.572364442,0.338139584,0.610320781,0.3643316,0.464875482,0.376577788,0.533244432,0.345303867,0.525127226
0.286988778,0.567354634,0.273736613,0.570594152,0.30279396,0.59888424,0.363872744,0.46066972,0.392411681,0.532671145,0.324585635,0.524650127
0.208837163,0.568604882,0.266138277,0.562799437,0.274527944,0.587726639,0.359207709,0.466316542,0.442826201,0.539351188,0.302486188,0.534828244
0.165700408,0.577813058,0.193069793,0.570886368,0.29160569,0.634309623,0.324946467,0.500859299,0.510194936,0.562768728,0.319751381,0.536577608
0.138338361,0.593431236,0.151115187,0.588871295,0.287448361,0.635983264,0.288620373,0.546941215,0.489058182,0.56655741,0.29558011,0.530693384
0.123832284,0.601547926,0.1129925,0.59368268,0.255988804,0.60195258,0.245487917,0.575260725,0.448950631,0.571928863,0.276933702,0.532601781
0.130565782,0.607640405,0.08859267,0.588694606,0.181469602,0.575732218,0.208091159,0.572453326,0.452535664,0.581537656,0.221685083,0.541348601
0.140447569,0.598531455,0.10441162,0.58832084,0.182200368,0.565690377,0.190272255,0.569934138,0.377772799,0.590436072,0.192679558,0.546437659
0.118511577,0.583488787,0.109488095,0.567417143,0.16675627,0.536959554,0.182089324,0.550922813,0.367241766,0.57939406,0.192679558,0.531806616
0.134208659,0.559853145,0.140470966,0.535171355,0.153515234,0.508228731,0.179336188,0.516316009,0.361864217,0.55187627,0.209944751,0.502226463
0.166504391,0.555725342,0.146628238,0.512643475,0.129521697,0.49762901,0.181477516,0.462900695,0.378444992,0.528059921,0.196132597,0.497137405
0.227302165,0.537547132,0.149346609,0.497196757,0.151459125,0.488981869,0.178571429,0.440366777,0.383225035,0.508605541,0.19820442,0.485050891
0.266692912,0.517761461,0.176202797,0.48674151,0.182584228,0.483124128,0.179030284,0.430097885,0.324071999,0.496728524,0.209254144,0.474236641
0.340809084,0.50335384,0.180656994,0.487047319,0.203879376,0.478661088,0.181171612,0.428656825,0.243408768,0.490945799,0.209254144,0.477099237
0.446552298,0.507997619,0.184587168,0.500625208,0.223692722,0.484797768,0.181936372,0.427589372,0.196803346,0.492578422,0.203729282,0.481552163
0.55742437,0.518475888,0.176694069,0.545606214,0.194874982,0.517154812,0.188819211,0.436438552,0.177757861,0.507147397,0.227900552,0.480438931
0.626816448,0.526076603,0.184161399,0.628048739,0.168983415,0.591073919,0.193484246,0.453314973,0.174620958,0.534204065,0.21961326,0.513517812
0.598141412,0.555268903,0.185242197,0.693053394,0.166560031,0.671687587,0.197002141,0.503015553,0.176040033,0.565622702,0.196823204,0.558206107
0.61555181,0.596229411,0.19185799,0.74510197,0.157819296,0.709065551,0.194707862,0.551157652,0.209126895,0.60501751,0.179558011,0.559796438
0.705723252,0.627386386,0.212851669,0.770317565,0.13475382,0.723570432,0.201590701,0.602352665,0.223467025,0.619935443,0.174033149,0.572360051
0.605668914,0.639174439,0.218484918,0.785410904,0.135219831,0.726359833,0.212603243,0.622175254,0.173799388,0.619312304,0.20718232,0.563613232
0.454681955,0.660369121,0.215308027,0.799630991,0.172883519,0.730822873,0.228204344,0.613176631,0.121816416,0.626615486,0.230662983,0.554548346
0.384363911,0.675848383,0.185274948,0.797337429,0.194084383,0.712970711,0.244417253,0.607166875,0.120397341,0.626877204,0.174723757,0.564726463
0.426393941,0.669497916,0.144990666,0.784218252,0.16911187,0.724686192,0.261471398,0.608138256,0.121442976,0.635476514,0.187845304,0.566475827
0.496814008,0.654673546,0.088952936,0.760637033,0.172151752,0.716875872,0.276307739,0.599011539,0.13600717,0.630204763,0.215469613,0.570610687
0.440924414,0.64062314,0.041234075,0.749597352,0.20504683,0.694560669,0.281966962,0.58836904,0.093584286,0.633769115,0.177486188,0.587150127
0.37039678,0.649950387,0.024072315,0.73270654,0.143725799,0.70432357,0.28372591,0.57012628,0.065053402,0.633407695,0.125690608,0.580947837
0.337381343,0.649692399,0.025185864,0.736987856,0.100138497,0.731659693,0.279443255,0.59103767,0.068862499,0.64599509,0.114640884,0.57490458
0.330779808,0.648898591,0.050044214,0.742251157,0.075385422,0.717991632,0.267283573,0.62931651,0.112704459,0.646555914,0.115331492,0.575381679
0.299920156,0.648124628,0.102217273,0.735876752,0.063765697,0.683403068,0.240440502,0.654198824,0.111285384,0.647179053,0.221685083,0.550572519
0.2464658,0.639928557,0.154914355,0.71196594,0.047431789,0.650488145,0.209238299,0.641282651,0.128164911,0.657784868,0.266574586,0.550413486
0.23664057,0.628835086,0.179084925,0.694300413,0.025090291,0.641283124,0.185836647,0.619858883,0.133019643,0.656675681,0.399171271,0.53514631
0.209791962,0.623417345,0.186585006,0.651341139,0.02088183,0.607252441,0.171612114,0.60838377,0.173874076,0.630154912,0.360497238,0.494433842
0.264068045,0.604485017,0.228572364,0.603635042,0.039524975,0.558437936,0.162129091,0.594421494,0.150720741,0.598000972,0.327348066,0.524173028
0.380086719,0.568465965,0.282219238,0.571902332,0.054476142,0.528870293,0.156087489,0.524353924,0.153932333,0.564675532,0.332872928,0.504452926
0.429055403,0.529747966,0.34644483,0.553516456,0.121733297,0.511576011,0.155246253,0.499151375,0.180222571,0.542853226,0.310082873,0.491571247
0.431317645,0.502024211,0.382045656,0.53932695,0.153183139,0.506276151,0.147063322,0.48483684,0.194936142,0.528932315,0.318370166,0.494592875
0.47671997,0.500396904,0.374152556,0.541559351,0.162291091,0.506555091,0.136892016,0.467266575,0.165509,0.518401276,0.354972376,0.479643766
0.524929028,0.498174241,0.262208103,0.534546146,0.198003584,0.506555091,0.12748547,0.456592052,0.164986183,0.51891225,0.29281768,0.504770992
0.563343905,0.509863068,0.244817083,0.570750454,0.176564558,0.538075314,0.118920159,0.454990873,0.126073643,0.532396964,0.35980663,0.509064885
0.535967441,0.503949196,0.20518783,0.6431081,0.204345174,0.60390516,0.114102172,0.466572731,0.133094331,0.563080298,0.392955801,0.534033079
0.408739576,0.517404247,0.215013264,0.711765465,0.257644196,0.685634589,0.108289997,0.516849735,0.160504892,0.596430663,0.381906077,0.572519084
0.313229684,0.54496924,0.237153244,0.753718969,0.20425946,0.728591353,0.106531049,0.538945998,0.162372096,0.621156794,0.437845304,0.575381679
0.240888928,0.567612622,0.25831068,0.763059714,0.135656498,0.734728033,0.110507801,0.576424248,0.154529838,0.642580291,0.522790055,0.552003817
0.225341554,0.579063306,0.256542102,0.78300861,0.05378537,0.761506276,0.115172836,0.571716784,0.134139966,0.647291217,0.435773481,0.597487277
0.203551943,0.590037706,0.258867455,0.80140468,0.063673464,0.763458856,0.117084735,0.553858306,0.122637986,0.650668627,0.348066298,0.620388041
0.145912438,0.599841238,0.284708348,0.797921863,0.098534029,0.751743375,0.118843683,0.535690268,0.13354246,0.646929797,0.290745856,0.610687023
0.088571238,0.597340742,0.368617561,0.789749985,0.121227117,0.748953975,0.12519119,0.545243966,0.156471731,0.646668079,0.23480663,0.61259542
0.067748625,0.581027982,0.373726787,0.77713709,0.179380003,0.718828452,0.130315081,0.541347765,0.169168721,0.638629594,0.185082873,0.606552163
0.044278966,0.571581663,0.407526283,0.760467139,0.283230636,0.70209205,0.131615173,0.542073633,0.162372096,0.633108588,0.180248619,0.5831743
0.02726557,0.564814447,0.405462942,0.736753403,0.332090576,0.70376569,0.128938513,0.562120387,0.180073194,0.634205312,0.185082873,0.596374046
0.018936302,0.58136535,0.417220712,0.72736169,0.416520516,0.720502092,0.126644234,0.584568909,0.143550676,0.646069866,0.160220994,0.582697201
0.012144029,0.600972415,0.402056791,0.733124478,0.600812665,0.711018131,0.116319976,0.618599289,0.096422436,0.632884258,0.162292818,0.564726463
0.011794713,0.615241119,0.396652802,0.722713403,0.587845988,0.683403068,0.099418783,0.634493654,0.073642542,0.63181246,0.125,0.564408397
0.009391634,0.614407621,0.360855468,0.701711167,0.544239728,0.652998605,0.081217498,0.645509762,0.050115767,0.639801094,0.081491713,0.576812977
0.015253504,0.613534431,0.331018898,0.686991594,0.522909951,0.621199442,0.073569899,0.629092345,0.029203077,0.645808148,0.10359116,0.562340967
0.02986604,0.604465172,0.278780336,0.639401023,0.561549504,0.586610879,0.068293056,0.614980626,0.02009112,0.620022682,0.110497238,0.539122137
0.0351191,0.578170272,0.263649166,0.592401683,0.607323942,0.573779637,0.061333741,0.562227133,0.017252969,0.588815912,0.085635359,0.522900763
0.059082239,0.567195872,0.262764877,0.562564984,0.594373652,0.554253835,0.056056898,0.507061197,0.017551722,0.557933175,0.083563536,0.493002545
0.056421886,0.553443143,0.26689156,0.539228412,0.5774053,0.544769874,0.04802692,0.477620862,0.023003958,0.536247959,0.066298343,0.468352417
0.087999024,0.539452272,0.276520486,0.529714375,0.622863417,0.531938633,0.04343836,0.468451447,0.028008066,0.521604207,0.067679558,0.473918575
0.151837518,0.537566978,0.274195133,0.534420425,0.596437164,0.518828452,0.041449985,0.475496632,0.031294346,0.514001919,0.095994475,0.484096692
0.158698545,0.543877754,0.256738611,0.540638528,0.575278189,0.520223152,0.038390945,0.477023089,0.0221077,0.511995414,0.102209945,0.483778626
0.139704578,0.569577297,0.228277601,0.583390531,0.613003175,0.555369596,0.036479046,0.472155506,0.019642991,0.524508032,0.086325967,0.493161578
0.132465401,0.609247867,0.20135591,0.66059354,0.521531097,0.631241283,0.034184766,0.481004686,0.011651356,0.550941562,0.081491713,0.517334606
0.128159377,0.656777138,0.162840206,0.725387527,0.566714256,0.710739191,0.030743347,0.530118167,0.00410785,0.580004736,0.084944751,0.561068702
0.114341954,0.694860091,0.117937969,0.770796665,0.50818294,0.737238494,0.027225451,0.572485349,0.003734409,0.608058425,0.100828729,0.569179389
0.130066758,0.720202421,0.090230243,0.791013992,0.427856833,0.738912134,0.026307739,0.58624481,0.001792516,0.619623874,0.115331492,0.573632316
0.102648155,0.727684064,0.060622933,0.799974176,0.375735417,0.753974895,0.026460691,0.572111741,0.002987527,0.624770997,0.127762431,0.570292621
0.094160309,0.735542766,0.034814791,0.807864031,0.238876911,0.725523013,0.030590395,0.548542394,0.005601613,0.628634455,0.169889503,0.570928753
0.065538502,0.748223854,0.02643042,0.796222927,0.219051456,0.736680614,0.036708474,0.540056148,0.004555979,0.630665886,0.196132597,0.584446565
0.07579733,0.747707879,0.022074477,0.782950846,0.226597406,0.736122734,0.044891404,0.548606441,0.018522668,0.632124029,0.244475138,0.572360051
0.071075452,0.730422703,0.02688894,0.765179985,0.237089918,0.728033473,0.053915571,0.553847632,0.055119875,0.629008338,0.302486188,0.565521628
0.067096567,0.721730502,0.026463171,0.756447459,0.163236563,0.707670851,0.063628021,0.551819472,0.107550975,0.625668316,0.337016575,0.567111959
0.067614443,0.704564398,0.022107228,0.744099598,0.152343162,0.711018131,0.073340471,0.557210107,0.147583837,0.62793654,0.312154696,0.576812977
0.068680137,0.713554277,0.0271182,0.751170566,0.131340445,0.734170153,0.083970633,0.573734268,0.190529539,0.640486546,0.293508287,0.571246819
0.081794491,0.726017067,0.029640062,0.750110431,0.121180713,0.719386332,0.09337718,0.610902958,0.254313242,0.636037338,0.294198895,0.558206107
0.079043204,0.721512205,0.039236236,0.735441825,0.11468926,0.69595537,0.096742123,0.635304918,0.352453507,0.638779147,0.292127072,0.555820611
0.058618701,0.702718793,0.053417614,0.714466772,0.147012671,0.663040446,0.094065463,0.64140007,0.475539622,0.645334563,0.288674033,0.560273537
0.049798172,0.690355229,0.06055743,0.694725146,0.151532016,0.652440725,0.097277455,0.632230655,0.557696617,0.650868032,0.290055249,0.553912214
0.060680225,0.682139313,0.060622933,0.651361527,0.180304174,0.613389121,0.104160294,0.61801219,0.620509373,0.625045178,0.312845304,0.546119593
0.046471345,0.651121254,0.071136148,0.603332631,0.113890504,0.572384937,0.112190272,0.565931192,0.59280006,0.59709119,0.278314917,0.537372774
0.055561347,0.607461798,0.074411293,0.562031519,0.093627646,0.540306834,0.118614255,0.504317845,0.579580252,0.56390284,0.270027624,0.513994911
0.060563786,0.588608851,0.082075132,0.544940231,0.073870783,0.535843794,0.122132151,0.478549546,0.5641198,0.538989768,0.249309392,0.506838422
0.073126996,0.575292717,0.088297907,0.538348363,0.051959446,0.527754533,0.122361578,0.461107375,0.52767197,0.524782213,0.236878453,0.49586514
0.080290765,0.564913673,0.101169227,0.541654491,0.062779121,0.522454672,0.122361578,0.461128724,0.478452461,0.515946111,0.194751381,0.501590331
0.085295422,0.560607263,0.114302558,0.548124036,0.055845967,0.522175732,0.123738146,0.454168935,0.407946822,0.514799536,0.169889503,0.496978372
0.104595458,0.586525104,0.131628075,0.587546126,0.072712129,0.545327755,0.140868767,0.456506656,0.407349317,0.527997607,0.14640884,0.507951654
0.082341199,0.633816233,0.135689254,0.667511604,0.050033925,0.620641562,0.159834812,0.473169586,0.423855404,0.559790127,0.138121547,0.530852417
0.101420555,0.683548323,0.147872793,0.728870344,0.045774888,0.710739191,0.176430101,0.523521312,0.474269923,0.591968993,0.132596685,0.572201018
0.095171664,0.721551895,0.173386172,0.772115038,0.047606064,0.751743375,0.19073111,0.571631387,0.506161775,0.620770448,0.087707182,0.578721374
0.104086453,0.737666204,0.205777356,0.795974883,0.027770306,0.759832636,0.221397981,0.583095825,0.514676227,0.633719264,0.061464088,0.61052799
0.093429516,0.757630482,0.222054826,0.812872492,0.019828319,0.779637378,0.254970939,0.58176151,0.562850101,0.641159536,0.091160221,0.575222646
0.050819509,0.76886287,0.213408443,0.825233943,0.041948767,0.777684798,0.294891404,0.565482862,0.581820898,0.646182031,0.111187845,0.55629771
0.026590224,0.748461996,0.210690073,0.823609761,0.020619788,0.774337517,0.321657999,0.56318784,0.554335649,0.641371403,0.097375691,0.566157761
0.015266812,0.733855924,0.208659483,0.809280943,0.013057394,0.776847978,0.338635668,0.554392033,0.536037045,0.644798664,0.09461326,0.562977099
0.014226623,0.722742608,0.241836701,0.79305951,0.010010355,0.752580195,0.354083818,0.545756343,0.506908656,0.644063361,0.087016575,0.564408397
0.023688121,0.719527684,0.279042348,0.776352182,0.023342514,0.724965132,0.369608443,0.553847632,0.519082829,0.64680517,0.08218232,0.566475827
0.039172285,0.712899385,0.297481414,0.762866036,0.02821251,0.709902371,0.379856225,0.552299826,0.548285906,0.654494697,0.093232044,0.570451654
0.017779675,0.722544156,0.312055808,0.757830392,0.025244703,0.730543933,0.387656776,0.58018168,0.550003734,0.677438652,0.093922652,0.566793893
0.008226136,0.725064497,0.331903187,0.763739288,0.039997162,0.718828452,0.381309269,0.624480951,0.566957951,0.674759157,0.074585635,0.569497455
0.023969792,0.717523318,0.333540759,0.752251089,0.076634232,0.685355649,0.365402264,0.650804325,0.523638808,0.666321863,0.072513812,0.568225191
0.028525328,0.709644771,0.315920479,0.732098321,0.100671728,0.659693166,0.357219333,0.672537654,0.409515274,0.661610937,0.07320442,0.559160305
0.031408579,0.707938083,0.332001441,0.715530306,0.119150671,0.649093445,0.363413888,0.667723444,0.329673613,0.648873989,0.104281768,0.563931298
0.013618923,0.691526096,0.315101693,0.658017954,0.119620031,0.613389121,0.368996635,0.646438445,0.261856748,0.617093932,0.125690608,0.543416031
0.009677741,0.652530264,0.32158648,0.603679214,0.060584983,0.576569038,0.364484552,0.595286131,0.19747554,0.58763195,0.129143646,0.533874046
0.006450719,0.629489978,0.260406773,0.575894829,0.064539573,0.546443515,0.356148669,0.507520202,0.171409366,0.556487494,0.121546961,0.52274173
0.008960256,0.604564398,0.216880097,0.554331945,0.120912154,0.535564854,0.346053839,0.465846863,0.155874225,0.534864592,0.109116022,0.513517812
0.013744233,0.58281405,0.246749419,0.543954849,0.060473488,0.527754533,0.329993882,0.447849617,0.164015236,0.520956144,0.095303867,0.511132316
0.012455642,0.577733677,0.285690892,0.542378237,0.0434793,0.521338912,0.313245641,0.435691335,0.16797371,0.515647005,0.075276243,0.509064885
0.019837873,0.578825164,0.334097534,0.549894326,0.071819623,0.515481172,0.300550627,0.434324997,0.187019195,0.51369035,0.083563536,0.504770992
0.037224982,0.602639413,0.397013068,0.590057152,0.097942815,0.541143654,0.307204038,0.441508951,0.204197476,0.526003564,0.085635359,0.507156489
0.055121097,0.636118277,0.445976484,0.670423579,0.101286931,0.615062762,0.316534108,0.469433503,0.205467175,0.557721308,0.100828729,0.52942112
0.050937056,0.681027982,0.408836341,0.73273712,0.127037384,0.689818689,0.329611502,0.517319414,0.198073045,0.599184935,0.116022099,0.578880407
0.026285264,0.728080968,0.3841745,0.776474506,0.144702846,0.727754533,0.35270725,0.578132172,0.230711778,0.631064694,0.150552486,0.572519084
0.01016124,0.747965866,0.374938591,0.796854931,0.10842229,0.734728033,0.380468033,0.596588422,0.185301367,0.645882925,0.141574586,0.582856234
0.008060903,0.743738837,0.325680411,0.80847225,0.123952652,0.743375174,0.400198838,0.613016513,0.150720741,0.646194494,0.215469613,0.579516539
0.014242149,0.746735463,0.254937281,0.817721252,0.122423247,0.743375174,0.408764148,0.615877286,0.129285234,0.647091813,0.266574586,0.555184478
0.017306157,0.743461004,0.217797138,0.795563741,0.141523064,0.725801953,0.411058428,0.603035834,0.109940996,0.640648562,0.274861878,0.542143766
0.011324521,0.759059337,0.188877608,0.768533683,0.134907262,0.706834031,0.416258795,0.593802372,0.075509747,0.644686499,0.254834254,0.547391858
0.005675568,0.758523517,0.187698556,0.750161399,0.152396361,0.673640167,0.427194861,0.577470352,0.050713272,0.639875871,0.231353591,0.547550891
0.008052032,0.747747569,0.244653326,0.743148195,0.192602906,0.656624826,0.438207403,0.553367278,0.113750093,0.632909184,0.212707182,0.557569975
0.02424481,0.716808891,0.284315331,0.740749298,0.213022459,0.655230126,0.452049556,0.558928705,0.13025618,0.635426663,0.174033149,0.557092875
0.047253149,0.741952768,0.330003603,0.74500683,0.202656078,0.681729428,0.46856837,0.594464192,0.170587796,0.650219968,0.174723757,0.58730916
0.090378815,0.73971026,0.316411751,0.74127257,0.260523717,0.668898187,0.476598348,0.628345129,0.161699903,0.645471653,0.19820442,0.57697201
0.125505678,0.725580472,0.347296368,0.730633839,0.321269556,0.625104603,0.481875191,0.628185011,0.184181044,0.647839579,0.21339779,0.569497455
0.166171709,0.718535424,0.404840664,0.707433181,0.277405096,0.59776848,0.499158764,0.621972438,0.231757413,0.658794352,0.259668508,0.560750636
0.190744766,0.717543163,0.527527593,0.681752078,0.272425349,0.586331939,0.515677577,0.602363339,0.295541116,0.659043607,0.356353591,0.553117048
0.241533224,0.687378448,0.592473717,0.637209397,0.249401841,0.553417015,0.519348425,0.579914817,0.390469789,0.638131083,0.479281768,0.515744275
0.280981636,0.658960111,0.615268726,0.589690182,0.397221256,0.523849372,0.518277761,0.523243774,0.481066547,0.612794277,0.560082873,0.499045802
0.271687589,0.630581465,0.540235155,0.557046843,0.369588264,0.520223152,0.517895381,0.486726231,0.552020315,0.582696694,0.607044199,0.49379771
0.32009182,0.6124231,0.488389611,0.533424849,0.333117597,0.49790795,0.525237076,0.464661991,0.646575547,0.559004973,0.662292818,0.483778626
0.359937234,0.591665013,0.458651295,0.511491597,0.407937411,0.484518828,0.53181401,0.456218443,0.645455224,0.540672242,0.696132597,0.47725827
0.482152679,0.575352252,0.467002915,0.502144056,0.398061942,0.482566248,0.537014377,0.43815715,0.565912316,0.528770299,0.714088398,0.473282443
0.659824122,0.583865846,0.466380637,0.503897357,0.490446105,0.49846583,0.53563781,0.429190551,0.480469042,0.52309974,0.718922652,0.478053435
0.848191315,0.577813058,0.454098844,0.51225272,0.538908027,0.506276151,0.533572958,0.418889636,0.50063485,0.526701479,0.763812155,0.47519084
0.922082372,0.579638817,0.466839158,0.526343688,0.586621301,0.511018131,0.536861426,0.416904175,0.351781313,0.533481225,0.79558011,0.478530534
0.935550479,0.583389561,0.495005404,0.563655701,0.611852163,0.536959554,0.543591312,0.435573916,0.363283292,0.545831827,0.825966851,0.490298982
0.898830066,0.610418734,0.533422854,0.612190879,0.646795852,0.575453278,0.569975528,0.450624993,0.324968258,0.56376575,0.815607735,0.511609415
0.788635557,0.656499305,0.501424688,0.657185476,0.663390595,0.59888424,0.611807892,0.4527172,0.316453805,0.582746545,0.826657459,0.515744275
0.679461276,0.672454852,0.500474896,0.683107828,0.652748685,0.622594142,0.64729275,0.45248236,0.449025319,0.596268647,0.83218232,0.542143766
0.556367548,0.682397301,0.517931418,0.698700654,0.632624884,0.617852162,0.663582135,0.460904559,0.46291732,0.598985531,0.82941989,0.538008906
0.428983322,0.679202223,0.432450136,0.691694246,0.624624867,0.617015342,0.673753441,0.443739926,0.452087535,0.594910206,0.848066298,0.535305344
0.486020671,0.669934511,0.327940261,0.67665867,0.575228793,0.607531381,0.681859896,0.433833968,0.511464635,0.598997993,0.855662983,0.528625954
0.491496629,0.664298472,0.320145416,0.657001991,0.579434345,0.616457462,0.677194861,0.443227549,0.555829412,0.600181956,0.848066298,0.538167939
0.478077315,0.654395713,0.406773,0.649893647,0.592562449,0.609205021,0.661823188,0.435563241,0.583239973,0.594100126,0.851519337,0.542938931
0.433160708,0.64832308,0.441915305,0.651721701,0.595123472,0.610878661,0.643851331,0.439149881,0.654791247,0.579518688,0.850828729,0.543097964
0.112260468,0.652788252,0.482396096,0.652826009,0.582065927,0.627057183,0.606225145,0.470202069,0.640749869,0.580615411,0.850828729,0.547709924
0.032597365,0.67084739,0.427995939,0.653033279,0.625436597,0.638214784,0.551544815,0.53005412,0.651729031,0.581350715,0.84461326,0.551685751
0.021470236,0.670887081,0.339305014,0.64101841,0.666393613,0.593584379,0.46359743,0.556612333,0.631264471,0.58880345,0.825966851,0.538008906
0.025742991,0.656717603,0.307405103,0.619054577,0.316081369,0.569874477,0.389951055,0.572752212,0.577190231,0.601752265,0.806629834,0.522105598
0.044769118,0.654693392,0.32610618,0.606071315,0.307300172,0.560111576,0.344294891,0.577331583,0.478825902,0.608893431,0.739640884,0.510496183
0.065245742,0.640464378,0.30599679,0.577152041,0.222693175,0.526638773,0.322499235,0.564500806,0.366943013,0.588491881,0.647099448,0.488390585
0.036728176,0.607521334,0.249664298,0.542752003,0.191835443,0.494281729,0.306898134,0.527214697,0.28964075,0.563516494,0.489640884,0.504452926
0.038332816,0.57229609,0.19005666,0.512898315,0.233032285,0.478382148,0.291908841,0.451297488,0.226603929,0.535113847,0.382596685,0.47725827
0.01844615,0.560666799,0.145743949,0.490988848,0.222909105,0.465550907,0.260630162,0.42125938,0.212413175,0.51324169,0.232044199,0.472487277
0,0.54546537,0.124226247,0.477482314,0.173586234,0.448535565,0.240211074,0.412388852,0.185824184,0.499657274,0.097375691,0.476463104
0,0.528497718,0.121900894,0.463992769,0.14685992,0.435704324,0.219409605,0.398063642,0.136978116,0.490571916,0.063535912,0.477099237
0,0.523417345,0.121900894,0.462317619,0.101531352,0.436820084,0.199372897,0.389310533,0.110389125,0.485873453,0.060082873,0.470101781
0,0.530918833,0.109946615,0.466602334,0.09484602,0.438493724,0.187213215,0.377440463,0.106206587,0.487543464,0.046961326,0.464694656
0,0.537507442,0.111682442,0.470764725,0.08106505,0.446025105,0.184230652,0.372722324,0.112032265,0.483144107,0.048342541,0.471851145
0.002953114,0.558007541,0.115154096,0.497468587,0.097257855,0.476708508,0.18331294,0.375732539,0.097766824,0.474544797,0.047651934,0.480438931
0.011680491,0.580492161,0.105263158,0.539823039,0.07779356,0.514644351,0.19034873,0.392865149,0.097617447,0.487967198,0.044198895,0.485368957
0.023543958,0.604286565,0.128876953,0.576356939,0.06346839,0.534449093,0.213291526,0.416455845,0.112181642,0.50833136,0.031077348,0.494910941
0.045509892,0.6262949,0.11479383,0.596047597,0.061232343,0.553695955,0.244417253,0.427909608,0.109567555,0.520756739,0.038674033,0.498250636
